,Diff_Kd,Diff_Str,Diff_Td,Diff_Sub,Diff_Head,Diff_Body,Diff_Leg,Diff_Distance,Diff_Clinch,Diff_Ground,Diff_Ctrl,Fighter_1_W
1351,0,-6,0,0,0,12,-18,-6,0,0,38,0
1352,0,-54,-3,-1,37,5,12,49,0,5,123,1
1353,0,-49,0,0,41,7,1,47,2,0,0,1
1354,-1,-8,0,0,-10,8,-6,-5,-3,0,-14,0
1355,2,2,-3,1,-15,5,12,11,0,-9,400,0
1356,0,-2,1,0,3,8,-9,-11,13,0,270,1
1357,1,-9,-3,0,-7,-6,4,-10,2,-1,-85,0
1358,0,-36,3,0,23,12,1,9,27,0,-21,1
1359,-1,-39,0,0,-23,-3,-13,-30,0,-9,-138,0
1360,0,-3,1,0,-2,1,-2,-2,6,-7,-173,0
1361,0,-32,-2,-1,0,-21,-11,4,-22,-14,-381,0
1362,0,-2,-3,0,-8,7,-1,-14,12,0,-31,0
1363,0,-22,-10,-1,15,3,4,-1,4,19,380,1
1364,-1,-22,-4,1,-11,-8,-3,0,-12,-10,-242,0
1365,-1,11,1,1,-2,14,-1,1,-1,11,173,0
1366,0,-27,-2,0,-23,-5,1,-13,-3,-11,-301,0
1367,0,-10,0,0,1,-5,14,10,0,0,51,1
1368,-1,-7,-1,0,34,-16,-11,0,-9,16,58,1
1369,0,-62,-2,0,17,33,12,36,16,10,-309,1
1370,0,-13,4,0,-1,13,1,10,0,3,22,1
1371,0,-33,-12,0,32,0,1,20,4,9,452,1
1372,0,-32,2,-2,32,-1,1,26,3,3,-66,1
1373,0,-25,-3,3,8,6,11,19,-3,9,261,1
1374,0,-34,8,-1,-24,-11,1,-22,-6,-6,421,0
1375,0,10,-1,0,3,3,4,8,2,0,-124,0
1376,0,-4,-6,0,-8,3,1,4,3,-11,-745,0
1377,-1,2,1,0,29,-2,-29,-9,5,2,24,1
1378,0,-93,-6,-1,95,-4,2,59,0,34,633,1
1379,0,40,-1,0,21,-12,-49,-30,-10,0,56,1
1380,0,-75,0,0,25,13,37,74,1,0,-1,1
1381,0,-54,-5,0,41,2,11,47,0,7,188,1
1382,0,-40,0,0,20,12,8,18,19,3,-34,1
1383,0,-28,-1,0,-35,-6,13,-19,-8,-1,2,0
1384,0,-10,-7,0,13,-9,6,6,-8,12,647,1
1385,-1,-60,-1,0,-65,6,-1,-56,-3,-1,-170,0
1386,0,18,2,0,-32,-7,21,-5,-5,-8,-83,1
1387,0,-9,1,1,11,-12,-8,-8,1,-2,-154,0
1388,0,-38,4,-3,34,6,-2,37,0,1,-306,1
1389,0,-12,-4,0,-3,-8,-1,-10,-2,0,-194,0
1390,0,18,-2,-1,1,11,6,14,10,-6,-595,0
1391,1,-18,-1,-1,-12,3,-9,-6,-4,-8,-308,0
1392,0,-7,1,0,8,1,-2,13,-4,-2,-62,1
1393,0,-36,1,0,-17,-17,-2,-15,-22,1,299,0
1394,0,-1,-2,0,-3,1,3,13,-11,-1,433,1
1395,0,-23,-8,0,-8,37,-6,-24,12,35,412,1
1396,-1,-33,1,0,-35,1,1,-30,0,-3,54,0
1397,0,22,-1,0,4,14,4,9,13,0,-133,0
1398,0,-30,-1,0,-24,6,-12,-11,-16,-3,-90,0
1399,0,12,-5,0,15,6,-9,7,0,5,-416,0
1400,-1,-42,2,1,14,22,6,37,1,4,-69,1
1401,0,-41,1,0,-28,0,-13,-43,0,2,69,0
1402,0,-35,3,1,11,14,10,16,9,10,-258,1
1403,-2,-32,2,2,-37,5,0,-36,-2,6,-5,0
1404,1,-42,-10,0,-33,-6,-3,0,1,-43,-568,0
1405,-2,-14,-2,-1,26,-4,-8,-2,-3,19,135,1
1406,0,-21,0,0,-27,5,1,-21,0,0,0,0
1407,0,19,0,0,-18,13,-14,-16,-3,0,-6,1
1408,1,-16,-1,0,-8,0,-8,-13,-3,0,-176,0
1409,0,0,-1,0,-8,4,4,11,-6,-5,-4,1
1410,0,-30,3,0,0,10,20,30,-6,6,-90,1
1411,0,-3,0,-3,13,-7,-3,-3,-7,13,70,1
1412,0,-18,0,0,2,12,4,-4,22,0,284,1
1413,0,-25,-1,0,27,1,-3,21,3,1,34,1
1414,1,42,0,0,-21,-7,-14,-37,-1,-4,-82,1
1415,0,-8,-9,1,15,-10,3,2,-8,14,698,1
1416,0,23,-3,0,-14,7,30,15,8,0,141,0
1417,0,-39,3,0,16,8,15,26,9,4,-159,1
1418,0,-54,0,0,-3,-36,-15,-10,-34,-10,-81,0
1419,0,11,1,-1,-9,19,-21,-15,4,0,-35,1
1420,0,-28,-1,0,6,5,17,-2,17,13,362,1
1421,0,28,0,0,-17,17,28,27,1,0,0,0
1422,0,-15,-1,0,-6,5,16,6,9,0,49,1
1423,0,0,0,0,19,-7,-12,0,0,0,0,1
1424,0,5,-2,0,10,-3,-12,-9,4,0,222,1
1425,0,-17,-6,2,6,4,7,6,5,6,-148,1
1426,0,-37,1,0,-45,-5,13,-28,-6,-3,32,0
1427,0,-12,-5,0,2,2,-16,-2,2,-12,-274,0
1428,0,-1,-2,-1,-7,6,0,8,-5,-4,-184,0
1429,0,-20,-8,2,9,2,9,-9,4,25,769,1
1430,0,21,-2,-2,-12,-11,2,-11,-11,1,556,1
1431,0,-24,0,0,-26,-7,9,-10,-1,-13,271,0
1432,0,13,-2,-5,8,4,1,3,4,6,-321,0
1433,0,-16,-1,0,-26,3,7,-13,-4,1,-112,0
1434,0,31,0,1,-14,-11,-6,-8,-21,-2,282,1
1435,0,-74,0,0,37,21,16,58,16,0,-160,1
1436,0,-64,-4,0,71,-3,-4,9,0,55,632,1
1437,0,-10,-1,-1,8,0,-18,-18,1,7,242,0
1438,0,5,-6,0,-4,-3,12,8,-1,-2,-265,0
1439,0,-27,-2,0,21,10,-4,19,5,3,158,1
1440,0,-15,0,-2,17,2,-4,5,6,4,32,1
1441,-3,-38,-3,-2,-27,-15,4,-23,0,-15,-258,0
1442,0,-86,-2,0,-47,-16,-23,-56,-20,-10,-209,0
1443,-1,-27,-2,0,22,-4,9,16,1,10,89,1
1444,-1,-24,-4,0,-18,-5,-1,-24,0,0,-148,0
1445,-1,-18,1,0,-6,10,14,19,-1,0,-97,1
1446,0,-38,-3,-1,39,-1,0,9,6,23,432,1
1447,0,-49,1,0,-39,-4,-6,-48,3,-4,-13,0
1448,0,-13,-6,0,0,15,-2,-1,-2,16,489,1
1449,0,-49,0,1,50,2,-3,11,13,25,423,1
1450,-1,0,0,-1,-10,-1,11,-1,1,0,129,0
1451,0,26,3,-2,-19,-7,0,-13,-3,-10,-43,1
1452,0,-11,11,0,-12,21,2,-2,13,0,-447,1
1453,0,3,0,0,7,-11,1,-9,6,0,46,1
1454,0,-11,-3,0,-1,7,5,-7,2,16,575,1
1455,0,-39,1,0,43,-4,0,21,4,14,-33,1
1456,0,-13,1,0,-6,-1,20,15,-2,0,33,1
1457,0,15,-1,0,-21,8,-2,-15,0,0,88,1
1458,0,-54,-1,0,26,1,27,38,3,13,186,1
1459,0,-53,-3,0,60,3,-10,48,1,4,-42,1
1460,0,12,-2,2,6,1,5,12,0,0,-187,0
1461,1,2,0,-1,-9,4,3,-5,2,1,566,1
1462,-1,-22,0,0,8,-10,24,18,-4,8,2,1
1463,0,-44,2,0,-47,7,-4,-42,-5,3,460,0
1464,0,-16,-4,0,-16,1,-1,-4,-5,-7,-254,0
1465,-1,-9,4,0,0,-7,-2,-2,-2,-5,84,0
1466,0,-28,0,0,21,19,-12,19,7,2,217,1
1467,0,-36,0,0,-3,-9,-24,-27,-5,-4,-177,0
1468,0,3,-1,0,-23,19,7,2,1,0,-21,0
1469,0,4,-3,1,-2,-1,-1,2,-8,2,149,1
1470,0,-76,2,1,12,29,35,80,-4,0,-4,1
1471,0,-50,-4,0,25,6,19,25,11,14,486,1
1472,0,-50,1,1,-65,2,13,-31,-19,0,-6,0
1473,0,-7,4,-6,3,-7,-3,-7,-9,9,375,0
1474,0,-81,-4,2,-67,-11,-3,-14,0,-67,-464,0
1475,0,-10,2,0,-17,6,1,-15,-5,10,288,0
1476,0,-44,0,0,-17,-21,-6,-44,0,0,215,0
1477,1,-11,-2,0,8,-7,-12,-12,6,-5,-243,0
1478,1,-2,1,-1,3,0,-5,-5,2,1,-38,0
1479,0,-58,-4,1,35,12,11,4,1,53,743,1
1480,0,-24,-3,0,32,6,-14,22,2,0,43,1
1481,0,-36,0,0,-13,-5,-18,-36,1,-1,6,0
1482,0,-16,-3,-1,-58,14,28,-6,2,-12,-62,0
1483,0,-35,1,1,6,10,19,34,-3,4,4,1
1484,-1,-28,0,0,40,12,-24,31,-3,0,1,1
1485,0,-34,-1,2,28,3,3,4,4,26,263,1
1486,0,-35,0,0,-12,-1,-22,-30,-2,-3,-102,0
1487,0,-29,0,0,22,10,-3,15,6,8,134,1
1488,0,-28,0,0,12,23,-7,15,1,12,95,1
1489,0,-69,-2,1,-64,-7,2,2,-10,-61,-328,0
1490,2,-33,0,0,15,11,7,10,20,3,84,1
1491,0,11,6,-5,-17,6,0,6,0,-17,-383,1
1492,0,-62,-1,0,58,11,-7,38,23,1,-62,1
1493,-1,-39,-1,-3,31,6,2,13,12,14,237,1
1494,1,8,-2,-1,-1,-4,-3,-9,-2,3,364,1
1495,0,-9,-1,0,-16,2,5,-8,-2,1,-250,0
1496,-1,0,-5,0,-15,9,6,5,1,-6,-246,0
1497,0,-3,-2,0,-3,12,-12,-8,6,-1,-208,0
1498,-4,-24,-1,0,-11,-9,-4,-2,0,-22,-165,0
1499,-1,-45,1,0,28,4,13,16,6,23,-18,1
1500,0,-33,-3,0,-11,-11,-11,-22,-6,-5,-152,0
1501,0,-40,-1,0,-40,-14,14,5,-45,0,553,0
1502,0,-4,1,-1,10,-5,-1,2,2,0,4,1
1503,-1,-24,0,0,-12,-3,-9,-14,-5,-5,93,0
1504,0,-99,-4,2,-42,-49,-8,-15,-9,-75,-507,0
1505,-1,-2,-2,0,2,-9,9,-8,-11,21,355,1
1506,0,11,-2,0,-21,11,-1,-10,-1,0,45,1
1507,0,-40,0,0,27,14,-1,31,9,0,0,1
1508,0,-2,-1,0,7,6,-11,3,-2,1,96,1
1509,-1,-20,-1,0,9,0,11,11,3,6,5,1
1510,0,1,0,0,7,-8,0,0,-1,0,0,1
1511,0,-5,-4,1,3,-2,-6,-1,-1,-3,7,0
1512,0,-14,-2,0,-14,5,23,20,-2,-4,152,1
1513,0,-13,-4,0,26,-3,-10,-8,-4,25,438,1
1514,-5,-67,0,0,26,10,31,52,5,10,80,1
1515,-1,-119,-4,0,-82,-35,-2,-19,-14,-86,-451,0
1516,-1,8,-1,0,-5,8,5,12,1,-5,-245,0
1517,1,21,-3,-2,-15,-6,0,4,-21,-4,403,1
1518,0,-15,-1,0,26,-1,-10,0,1,14,169,1
1519,0,13,-2,0,0,-1,-12,-8,-5,0,45,1
1520,0,-22,2,0,-8,-10,-4,-22,-2,2,83,0
1521,0,-31,4,0,29,-1,3,34,1,-4,-455,1
1522,0,-19,4,0,-4,-2,-13,-18,-7,6,109,0
1523,0,-23,2,0,16,11,-4,5,18,0,-264,1
1524,3,-1,-1,0,-4,-3,8,-4,2,3,123,1
1525,0,-32,0,2,23,5,4,23,0,9,160,1
1526,-1,-29,0,0,17,11,1,30,-1,0,-46,1
1527,0,5,1,0,-3,2,-4,-21,17,-1,-73,1
1528,0,-52,1,0,31,9,12,27,5,20,65,1
1529,0,-2,-2,0,-4,1,1,4,2,-8,-36,0
1530,0,4,-4,0,2,-3,5,13,-7,-2,189,0
1531,0,4,-4,0,11,-2,-5,-1,-1,6,-181,0
1532,0,-1,-2,-2,-3,-6,8,13,-11,-3,-90,0
1533,0,-14,-1,0,4,4,6,7,12,-5,186,1
1534,-2,2,-2,0,2,4,-8,-9,3,4,90,1
1535,0,-8,0,0,1,2,-11,-13,4,1,-35,0
1536,0,-43,0,0,-21,-6,-16,-39,-4,0,-11,0
1537,0,-18,-8,0,-17,-3,2,9,-7,-20,-697,0
1538,-3,-51,-1,0,47,0,4,28,11,12,-35,1
1539,0,-1,0,-2,-10,1,8,0,0,-1,-299,0
1540,0,9,-2,-2,-2,-6,17,13,-2,-2,-46,0
1541,0,8,0,0,-3,-10,5,5,-13,0,-104,1
1542,0,-16,-3,0,-25,11,-2,-10,4,-10,-164,0
1543,-1,-24,-1,-2,25,10,-11,-1,-6,31,203,1
1544,0,-28,-3,-1,32,0,-4,-4,0,32,693,1
1545,0,-26,4,0,-26,-11,11,-18,-4,-4,221,0
1546,1,28,1,0,13,4,11,19,2,7,78,0
1547,0,-21,0,0,-12,-6,-3,-3,-5,-13,-332,0
1548,0,-32,0,0,36,12,-16,30,-3,5,107,1
1549,0,-9,-3,1,-26,-7,24,8,-12,-5,-379,0
1550,0,-34,-8,0,33,2,-1,-4,4,34,394,1
1551,0,-5,-1,0,2,6,-13,-1,-1,-3,-130,0
1552,0,3,2,0,0,2,-5,-3,1,-1,-126,1
1553,0,11,-2,0,11,-11,-11,-16,-1,6,110,1
1554,0,-53,1,0,78,-14,-11,54,-1,0,-51,1
1555,0,-30,-5,2,-17,-2,-11,-2,-6,-22,-406,0
1556,0,-8,-11,-2,5,3,0,-3,0,11,773,1
1557,0,-7,-2,-1,12,-1,-4,-4,-4,15,460,1
1558,0,-32,0,0,5,21,6,32,0,0,-28,1
1559,1,-46,0,0,-12,1,-35,-54,4,4,110,0
1560,0,-25,-2,0,23,2,0,-6,-2,33,558,1
1561,0,-18,-3,0,-37,7,12,-20,3,-1,-212,0
1562,0,-2,-6,1,-3,1,4,-13,8,7,383,1
1563,0,6,0,0,-16,6,16,14,-4,-4,-318,0
1564,0,10,-1,-1,19,-15,-14,-12,0,2,-52,1
1565,0,-23,-2,0,-28,4,1,12,6,-41,-277,0
1566,0,-28,-6,0,-2,-10,-16,-12,-16,0,-542,0
1567,0,-21,0,-1,-1,-23,3,-12,-4,-5,12,0
1568,0,-59,-1,0,22,12,25,60,-1,0,34,1
1569,0,-32,2,-5,28,1,3,14,0,18,439,1
1570,0,7,0,-2,0,3,4,9,-2,0,-232,0
1571,-1,-41,-4,0,16,7,18,4,16,21,295,1
1572,0,4,1,0,2,-6,0,8,-3,-9,-242,1
1573,0,-44,-1,-4,44,5,-5,5,5,34,338,1
1574,0,-12,0,0,-9,-5,2,-15,1,2,278,0
1575,0,-6,0,0,24,-8,-10,3,5,-2,-2,1
1576,0,20,1,0,9,-10,-19,-27,6,1,-63,1
1577,0,0,0,0,30,-18,-12,7,-7,0,104,1
1578,0,-9,-6,0,-5,-3,-1,-1,4,-12,-339,0
1579,0,-23,-1,0,-23,5,-5,-17,6,-12,-225,0
1580,0,-21,-1,-1,4,4,13,10,9,2,134,1
1581,-1,-29,-4,1,16,11,2,2,0,27,804,1
1582,0,-14,5,-1,-12,-2,0,-11,3,-6,217,0
1583,-1,-3,-2,1,6,-3,0,6,-10,7,130,1
1584,0,-142,2,0,50,34,58,135,8,-1,-195,1
1585,0,16,-4,0,-5,-7,-4,-13,0,-3,480,1
1586,0,-11,-1,0,1,-2,-10,-10,4,-5,-255,0
1587,0,-46,4,0,-43,1,-4,-26,-11,-9,307,0
1588,0,5,-9,-1,0,5,0,13,-6,-2,-350,0
1589,0,-86,0,0,35,30,21,54,24,8,34,1
1590,0,-27,0,0,9,14,4,26,1,0,0,1
1591,0,-63,5,0,-52,-10,-1,-47,-17,1,456,0
1592,0,-11,-1,0,-14,1,24,17,-6,0,77,1
1593,-1,-21,1,2,20,-11,12,-9,1,29,345,1
1594,0,-3,1,0,-6,20,-17,-12,9,0,29,0
1595,0,-4,5,-2,-13,11,6,7,1,-4,-236,1
1596,0,-14,-2,0,-11,4,-7,-13,2,-3,-136,0
1597,0,-90,1,0,59,20,11,80,11,-1,-249,1
1598,0,0,0,0,-29,-1,30,-9,10,-1,148,0
1599,0,-16,-11,1,1,-11,-6,-3,-9,-4,-324,0
1600,1,-53,-2,0,12,39,2,29,6,18,166,1
1601,0,-32,-4,1,25,6,1,5,-9,36,333,1
1602,0,-3,-1,0,-36,6,27,-5,3,-1,-241,0
1603,-2,-35,-1,0,17,-1,19,16,3,16,129,1
1604,-1,-63,-2,0,24,22,17,19,5,39,488,1
1605,1,-20,-2,0,19,1,0,-14,6,28,387,1
1606,0,-16,-1,0,-38,8,14,-13,0,-3,-33,0
1607,0,-21,0,0,0,18,3,22,-1,0,18,1
1608,0,-41,-2,0,-29,-8,-4,-9,-4,-28,-434,0
1609,0,-15,1,2,12,3,0,3,2,10,-5,1
1610,0,-23,2,0,19,2,2,21,-4,6,206,1
1611,0,3,-6,0,-1,-1,5,-1,4,0,79,0
1612,0,2,-1,0,-4,15,-9,14,-7,-5,-487,0
1613,0,-29,-1,0,25,5,-1,23,6,0,-11,1
1614,-1,14,1,0,-12,-9,7,-19,3,2,52,1
1615,0,19,-1,0,-35,6,10,-23,0,4,287,1
1616,0,-6,0,0,-8,-4,6,16,-7,-15,-57,0
1617,0,32,-2,0,-38,4,2,5,-7,-30,-38,1
1618,0,-4,0,0,3,6,-5,4,0,0,0,1
1619,0,5,0,-2,-8,9,4,19,1,-15,-223,0
1620,1,-28,-8,0,-30,2,0,-2,-2,-24,-164,0
1621,-1,-1,-1,0,-2,3,0,-22,4,19,98,1
1622,0,-14,-1,0,-10,-6,2,-6,-8,0,-43,0
1623,0,-21,1,0,-21,6,-6,-13,-8,0,-4,0
1624,0,-41,1,0,17,16,8,31,10,0,9,1
1625,0,-10,-1,0,9,-12,13,13,1,-4,144,1
1626,0,-14,2,0,10,-1,5,5,9,0,-122,1
1627,0,-45,-1,0,-16,-12,-17,-44,-1,0,11,0
1628,0,-27,2,2,14,5,8,17,3,7,57,1
1629,-1,-5,0,0,-27,3,19,0,0,-5,-118,0
1630,0,-16,4,1,-17,1,0,-3,2,-15,148,0
1631,-1,20,2,0,12,-9,-23,-18,-3,1,-131,1
1632,0,-3,0,0,-10,-13,20,12,-15,0,459,0
1633,0,11,2,0,-8,8,-11,-3,-11,3,-228,1
1634,0,-3,-3,-1,0,3,0,-4,-1,8,628,1
1635,0,-26,-2,3,43,-10,-7,24,0,2,155,1
1636,0,-19,-2,0,13,2,-34,-12,1,-8,-327,0
1637,0,0,-6,-2,-6,-3,9,0,0,0,458,1
1638,0,-30,-5,1,-34,1,3,-7,5,-28,-683,0
1639,0,-2,0,0,-22,13,11,-5,7,0,272,1
1640,-1,-10,-1,0,1,12,-3,7,2,1,196,1
1641,0,20,-2,1,7,-8,21,26,-3,-3,-23,0
1642,0,-6,0,0,10,-2,-14,-2,-4,0,-45,0
1643,1,-42,-2,0,25,17,0,18,28,-4,89,1
1644,-1,-17,2,-1,17,10,-10,-7,13,11,-109,1
1645,0,-44,0,0,24,0,20,46,-2,0,140,1
1646,0,-8,1,0,-10,2,0,-9,2,-1,-9,0
1647,0,13,0,0,-8,-1,-4,-13,0,0,-2,1
1648,0,-17,-4,-2,-27,6,4,-6,1,-12,-561,0
1649,0,-5,3,-2,-4,5,4,3,3,-1,59,1
1650,0,3,4,-1,-3,1,-1,-12,9,0,-394,1
1651,0,5,1,0,3,-17,19,1,-1,5,229,0
1652,0,-15,-1,0,-19,1,3,-17,0,2,79,0
1653,0,-46,-2,0,-22,-25,1,-21,-22,-3,-479,0
1654,1,-2,-4,0,-17,6,9,-4,1,1,22,0
1655,0,-9,-2,0,7,3,-1,-2,1,10,704,1
1656,-2,20,-1,0,11,-2,11,22,-2,0,-38,0
1657,0,-33,-4,-1,35,-9,7,-8,0,41,395,1
1658,0,16,-1,0,-10,-4,-2,-8,-8,0,232,1
1659,0,-11,-4,0,-5,-5,-1,3,-2,-12,-608,0
1660,0,-32,5,-2,-17,-15,0,-22,0,-10,599,0
1661,0,1,-3,1,-9,0,8,7,4,-12,155,1
1662,-1,-52,-4,-1,53,4,-5,12,2,38,350,1
1663,-1,-32,-2,0,2,11,19,31,-1,2,66,1
1664,0,-36,-6,0,-32,-2,-2,-6,-1,-29,-525,0
1665,0,-35,-12,0,-27,-10,2,-25,-5,-5,-547,0
1666,0,-65,0,0,-71,16,-10,-47,-18,0,-35,0
1667,0,-22,-5,-1,2,10,10,9,11,2,44,1
1668,-1,-61,1,0,42,15,4,56,0,5,11,1
1669,0,-11,-2,-2,9,6,-4,2,9,0,152,1
1670,0,7,-2,1,-13,9,11,13,2,-8,-528,0
1671,0,-34,-1,0,14,13,7,28,1,5,97,1
1672,0,-16,2,-1,-3,-11,-2,4,1,-21,-406,0
1673,0,22,0,0,18,9,-5,11,3,8,-118,0
1674,1,1,-4,-1,2,-3,2,-6,4,3,-433,0
1675,0,-23,-4,0,-32,1,8,-10,0,-13,-348,0
1676,0,-13,0,1,-11,1,-3,-1,0,-12,-363,0
1677,0,-7,0,-1,-14,7,14,5,6,-4,205,1
1678,0,-13,0,0,34,-7,-14,17,-3,-1,-16,1
1679,-1,-17,0,0,-29,6,6,-1,-3,-13,25,0
1680,0,11,-5,0,2,1,8,8,0,3,-225,0
1681,0,-21,2,0,-16,-9,4,-18,-2,-1,-126,0
1682,0,-25,-4,0,9,2,14,16,5,4,378,1
1683,0,-4,-1,-1,1,-4,7,3,-7,8,780,1
1684,1,-1,1,0,10,-10,1,9,-8,0,-12,1
1685,0,-14,6,0,-15,4,-3,-16,-3,5,97,0
1686,1,-31,-5,0,14,4,13,22,6,3,274,1
1687,0,-34,0,0,-10,-14,-10,-34,-2,2,178,0
1688,0,4,-4,1,-8,-1,5,-4,-11,11,374,1
1689,0,-26,-3,1,-7,-9,-10,-15,-6,-5,353,0
1690,0,-11,-1,2,-14,3,0,-17,6,0,-49,0
1691,0,-8,1,-3,-2,-5,-1,5,-11,-2,146,0
1692,0,-7,-3,0,-17,2,8,6,0,-13,-387,0
1693,0,-14,0,0,-13,1,-2,-14,0,0,8,0
1694,0,17,-4,0,-12,-2,-3,-22,0,5,404,1
1695,1,5,0,-1,-2,-4,1,3,0,-8,-227,1
1696,0,-56,1,1,-32,-9,-15,-45,-12,1,93,0
1697,-1,-83,1,0,59,14,10,71,12,0,-36,1
1698,0,-12,-4,-4,-7,-7,2,-8,-1,-3,-250,0
1699,-1,10,-1,-2,-3,3,-10,-7,1,-4,-5,1
1700,-2,-27,0,-1,-38,1,10,-33,1,5,64,0
1701,0,-12,-6,-1,20,-4,-4,11,-2,3,366,1
1702,0,-38,0,1,-33,-4,-1,-5,-5,-28,-314,0
1703,0,-46,-1,0,-47,-2,3,-36,-1,-9,-322,0
1704,0,9,-1,0,-2,-4,-3,-15,0,6,244,1
1705,0,-11,-1,0,-8,12,-15,-10,-1,0,-184,0
1706,1,-2,0,0,1,-4,1,-18,-6,22,48,0
1707,1,-34,-1,0,25,0,9,29,3,2,-20,1
1708,0,-19,-2,0,38,-13,-6,5,15,-1,103,1
1709,1,-6,-2,-1,-21,6,9,-10,0,4,-49,0
1710,0,4,-11,0,10,-8,-6,-17,-9,22,587,1
1711,0,-121,-1,0,27,33,61,90,31,0,-5,1
1712,0,-22,0,-3,-23,3,-2,-8,-3,-11,-140,0
1713,1,-7,-5,-1,6,3,-2,8,-4,3,286,1
1714,0,8,-4,-1,0,-6,-2,-8,-2,2,351,1
1715,1,-5,-4,0,-5,0,10,4,-1,2,446,1
1716,0,-78,0,0,-42,-10,-26,-77,-2,1,30,0
1717,0,-16,0,1,1,12,3,-2,-3,21,537,1
1718,0,-19,1,0,-4,14,9,-3,22,0,87,1
1719,0,-25,-1,0,11,6,8,9,12,4,63,1
1720,0,-2,-3,2,3,7,-8,-19,-1,22,310,1
1721,0,19,0,0,-12,-3,-4,-19,0,0,40,1
1722,0,-21,1,0,4,15,2,12,0,9,89,1
1723,0,-43,-7,0,5,8,30,35,1,7,426,1
1724,2,-38,1,0,44,4,-10,45,-1,-6,-102,1
1725,0,11,0,0,1,1,-13,-12,1,0,0,1
1726,0,8,0,0,-9,9,-8,-15,7,0,-23,1
1727,0,-18,1,-1,-19,-6,7,-20,3,-1,67,0
1728,-1,-20,3,1,-14,-1,-5,-4,0,-16,193,0
1729,0,-14,-1,1,0,-1,15,15,-2,1,15,1
1730,0,-10,4,-2,-3,-3,-4,-9,-2,1,385,0
1731,0,-59,0,0,-38,-14,-7,-38,-21,0,16,0
1732,0,31,-4,0,15,14,2,18,11,2,-459,0
1733,0,-25,-3,0,2,4,19,26,0,-1,91,1
1734,0,-21,-4,0,-6,-2,-13,-23,3,-1,-69,0
1735,0,10,-6,-1,-6,-1,-3,4,1,-15,69,1
1736,0,5,-1,-2,-5,-2,2,-2,-2,-1,372,1
1737,0,-5,-5,0,5,0,0,3,0,2,640,1
1738,0,2,-5,0,7,1,-6,-8,24,-14,-657,0
1739,0,-86,-3,-2,89,2,-5,68,8,10,423,1
1740,0,-5,-2,0,13,1,-9,7,1,-3,-35,1
1741,0,-7,-4,0,-3,-7,3,-4,0,-3,-292,0
1742,-1,-12,-5,0,13,8,-9,5,-1,8,261,1
1743,0,18,-1,0,8,-4,-22,-23,1,4,46,1
1744,-1,-47,0,-1,14,20,13,31,8,8,77,1
1745,0,-32,0,0,-10,-4,-18,-31,-1,0,0,0
1746,0,3,0,0,-3,4,2,3,0,0,-57,0
1747,0,-20,1,1,9,-1,12,10,9,1,-48,1
1748,0,-22,-4,0,25,-5,2,-9,-1,32,643,1
1749,0,20,-2,0,-22,3,-1,-18,-2,0,-131,1
1750,1,-23,0,0,17,3,3,21,4,-2,-23,1
1751,-1,-24,-3,-1,21,1,2,12,-3,15,594,1
1752,0,-44,3,0,43,6,-5,22,18,4,-333,1
1753,0,24,-1,0,-6,-9,-9,-5,-23,4,104,1
1754,0,-51,-1,2,-31,0,-20,-34,-17,0,-91,0
1755,0,5,-2,0,-1,-10,6,-8,-3,6,219,1
1756,0,-26,3,1,-6,-18,-2,-25,-9,8,364,0
1757,0,14,0,0,16,11,-13,9,5,0,-9,0
1758,-1,-4,0,0,-24,16,4,0,5,-9,37,0
1759,0,1,-5,0,9,-8,-2,2,-4,1,582,1
1760,-3,2,1,0,9,24,-31,-49,50,1,259,0
1761,0,-18,-2,-1,13,9,-4,-3,13,8,-94,1
1762,0,-11,0,0,-12,5,18,12,0,-1,11,1
1763,0,-58,0,0,17,8,33,49,2,7,-68,1
1764,0,-39,-5,0,23,2,14,14,0,25,374,1
1765,0,-23,1,0,27,-6,2,20,3,0,-9,1
1766,-1,-27,-3,-1,28,-3,2,-3,2,28,708,1
1767,0,0,1,0,6,1,-7,0,0,0,-1,1
1768,0,8,-4,-1,-9,-1,2,-8,0,0,334,1
1769,0,-44,2,-1,39,8,-3,19,6,19,-205,1
1770,0,-54,0,0,-85,5,26,-52,-2,0,0,0
1771,0,-14,2,0,8,-19,-3,14,-25,-3,8,0
1772,0,1,-2,0,19,-15,-3,15,-2,-12,-299,0
1773,-1,-9,5,0,1,0,8,3,6,0,-214,1
1774,-1,-61,1,0,-70,1,8,-41,-7,-13,-6,0
1775,0,8,-2,0,1,-1,-8,-10,-1,3,341,1
1776,0,-33,-3,0,-24,8,-17,-33,3,-3,-58,0
1777,0,-17,-1,0,-12,7,22,16,-1,2,34,1
1778,0,-13,-5,2,14,-1,0,-1,-3,17,644,1
1779,0,-33,-5,0,25,4,4,-5,-2,40,782,1
1780,0,-34,-7,-1,22,13,-1,26,2,6,317,1
1781,0,-46,-2,0,22,27,-3,2,6,38,601,1
1782,0,-35,3,0,-8,-9,-18,-30,-2,-3,156,0
1783,0,-18,3,2,-16,-3,1,-8,-1,-9,326,0
1784,0,-7,1,0,1,-5,-3,-13,1,5,335,0
1785,-1,-25,-2,-1,10,9,6,12,5,8,169,1
1786,0,-16,-3,0,18,-2,0,-1,-1,18,633,1
1787,0,-1,0,0,26,-6,-19,7,-6,0,71,1
1788,0,-1,1,-1,-2,0,1,2,0,-3,253,0
